version, Iteration 1, Iteration 2, Iteration 3, Iteration 4, Iteration 5, Iteration 6, Iteration 7, Iteration 8, Iteration 9, Iteration 10, Iteration 11, Iteration 12, Iteration 13, Iteration 14, Iteration 15, Iteration 16, Iteration 17, Iteration 18, Iteration 19, Iteration 20, Iteration 21, Iteration 22, Iteration 23, Iteration 24, Iteration 25, Iteration 26, Iteration 27, Iteration 28, Iteration 29, Iteration 30, Iteration 31, Iteration 32, Iteration 33, Iteration 34, Iteration 35, Iteration 36, Iteration 37, Iteration 38, Iteration 39, Iteration 40, Iteration 41, Iteration 42, Iteration 43, Iteration 44, Iteration 45, Iteration 46, Iteration 47, Iteration 48, Iteration 49, Iteration 50
aat_agent_nn_salary_artigo_v2, 0.07976055145263672, 0.009608983993530273, 0.008933544158935547, 0.008758544921875, 0.008522748947143555, 0.008607625961303711, 0.00901484489440918, 0.008393526077270508, 0.008678436279296875, 0.008621454238891602, 0.008909940719604492, 0.009935140609741211, 0.03587174415588379, 0.010763168334960938, 0.011597633361816406, 0.009085655212402344, 0.009032011032104492, 0.008898258209228516, 0.00914621353149414, 0.009517908096313477, 0.009474754333496094, 0.00966024398803711, 0.008878469467163086, 0.008691072463989258, 0.009076595306396484, 0.008950233459472656, 0.00971531867980957, 0.009483575820922852, 0.009315729141235352, 0.009389638900756836, 0.010838508605957031, 0.008852243423461914, 0.009077072143554688, 0.009605169296264648, 0.010528326034545898, 0.009746551513671875, 0.009898185729980469, 0.008993148803710938, 0.009535551071166992, 0.009124040603637695, 0.010575532913208008, 0.009543418884277344, 0.009733915328979492, 0.009356498718261719, 0.009370565414428711, 0.009630441665649414, 0.009058475494384766, 0.009032726287841797, 0.009016990661621094, 0.009115934371948242
aat_agent_salary_v2,0.04756307601928711, 0.013048887252807617, 0.014130592346191406, 0.01211237907409668, 0.011942625045776367, 0.012233495712280273, 0.012154102325439453, 0.014480113983154297, 0.04171466827392578, 0.012504816055297852, 0.012121438980102539, 0.012129545211791992, 0.012341499328613281, 0.01187896728515625, 0.013436555862426758, 0.011934518814086914, 0.012459993362426758, 0.01278996467590332, 0.011861562728881836, 0.012297630310058594, 0.013419151306152344, 0.011904239654541016, 0.012486934661865234, 0.012146711349487305, 0.012508153915405273, 0.012505769729614258, 0.015218257904052734, 0.013348102569580078, 0.012849807739257812, 0.012825965881347656, 0.012832880020141602, 0.012804031372070312, 0.01280832290649414, 0.013892889022827148, 0.012819051742553711, 0.012802839279174805, 0.012763023376464844, 0.0131072998046875, 0.013180971145629883, 0.014514684677124023, 0.012947320938110352, 0.013301610946655273, 0.014886617660522461, 0.014799118041992188, 0.01229238510131836, 0.015865325927734375, 0.018347740173339844, 0.01593017578125, 0.013725996017456055, 0.014132022857666016
