version, Iteration 1,	Iteration 2,	Iteration 3,	Iteration 4,	Iteration 5,	Iteration 6,	Iteration 7,	Iteration 8,	Iteration 9,	Iteration 10,	Iteration 11,	Iteration 12,	Iteration 13,	Iteration 14,	Iteration 15,	Iteration 16,	Iteration 17,	Iteration 18,	Iteration 19,	Iteration 20,
aat_agent_nn_salary_v2_sem_experiencia,0.07821011543273926, 0.014415979385375977, 0.016000032424926758, 0.01761770248413086, 0.02917933464050293, 0.02719283103942871, 0.025434494018554688, 0.026989459991455078, 0.02983832359313965, 0.03212261199951172, 0.03302335739135742, 0.03513169288635254, 0.03629660606384277, 0.04029512405395508, 0.0661928653717041, 0.04486656188964844, 0.04591226577758789, 0.04699110984802246, 0.0510098934173584, 0.0520782470703125, 0.05323052406311035
aat_agent_salary_2, 0.04237055778503418, 0.01410675048828125, 0.015458345413208008, 0.01648402214050293, 0.018926143646240234, 0.019850969314575195, 0.02054429054260254, 0.02226710319519043, 0.022748231887817383, 0.024092435836791992, 0.047864675521850586, 0.025017261505126953, 0.02599930763244629, 0.028225421905517578, 0.02847599983215332, 0.030074119567871094, 0.030483245849609375, 0.031678199768066406, 0.03345823287963867, 0.034729719161987305, 0.03571510314941406
